Point_1
step		t		θr		x		y
		(s)		(°)		(m)		(m)
1.340000000E2	4.471178000E0	-2.353355928E1	2.228074311E2	-9.703464367E1
1.350000000E2	4.504545000E0	-2.199732614E1	2.251884886E2	-9.096983087E1
1.360000000E2	4.537912000E0	-2.030415625E1	2.279074522E2	-8.432432170E1
1.370000000E2	4.571279000E0	-1.824074421E1	2.306395107E2	-7.601219731E1
1.380000000E2	4.604646000E0	-1.572571032E1	2.336366206E2	-6.578542964E1
1.390000000E2	4.638013000E0	-1.307254670E1	2.363889761E2	-5.489005165E1
1.400000000E2	4.671380000E0	-1.025665397E1	2.389805627E2	-4.324338733E1
1.410000000E2	4.704747000E0	-7.475739923E0	2.407388417E2	-3.159017560E1
1.420000000E2	4.738114000E0	-4.178959230E0	2.420148142E2	-1.768310486E1
1.430000000E2	4.771481000E0	-1.112857295E0	2.431611417E2	-4.723518671E0
1.440000000E2	4.804848000E0	2.077324926E0	2.432675850E2	8.823815053E0
1.450000000E2	4.838215000E0	5.156086808E0	2.427402066E2	2.190351822E1
1.460000000E2	4.871582000E0	8.232756274E0	2.400257689E2	3.472832664E1
1.470000000E2	4.904949000E0	1.112036183E1	2.383348886E2	4.684741213E1
1.480000000E2	4.938316000E0	1.369843358E1	2.358385404E2	5.748440827E1
1.490000000E2	4.971683000E0	1.621172015E1	2.329421868E2	6.772763583E1
1.500000000E2	5.005050000E0	1.848680323E1	2.302364807E2	7.697708675E1
1.510000000E2	5.038417000E0	2.011787753E1	2.278066110E2	8.344599006E1
1.520000000E2	5.071784000E0	2.193323001E1	2.247860885E2	9.051490143E1
1.530000000E2	5.105151000E0	2.332484105E1	2.228453112E2	9.608691105E1
1.540000000E2	5.138518000E0	2.433115287E1	2.210897242E2	9.997059183E1
1.550000000E2	5.171885000E0	2.494968631E1	2.200169954E2	1.023604893E2
1.560000000E2	5.205252000E0	2.525460030E1	2.197294649E2	1.036527107E2
1.570000000E2	5.238619000E0	2.511784708E1	2.198240091E2	1.030566007E2
1.580000000E2	5.271986000E0	2.445865784E1	2.210944018E2	1.005659223E2
1.590000000E2	5.305353000E0	2.362929143E1	2.223585577E2	9.728146997E1
1.600000000E2	5.338720000E0	2.239297464E1	2.245040153E2	9.250167510E1
1.610000000E2	5.372087000E0	2.073188270E1	2.270323271E2	8.593277044E1
1.620000000E2	5.405454000E0	1.888689116E1	2.296536238E2	7.856931225E1
1.630000000E2	5.438821000E0	1.676821045E1	2.323647871E2	7.001441353E1
1.640000000E2	5.472188000E0	1.434571876E1	2.352642591E2	6.016807294E1
1.650000000E2	5.505555000E0	1.181348766E1	2.377621665E2	4.972952029E1
1.660000000E2	5.538922000E0	8.970123966E0	2.397009569E2	3.783678855E1
1.670000000E2	5.572289000E0	6.046143307E0	2.414379867E2	2.557276235E1
1.680000000E2	5.605656000E0	3.106862907E0	2.422570686E2	1.314927677E1
1.690000000E2	5.639023000E0	-8.326539162E-2	2.424009927E2	-3.522707601E-1
1.700000000E2	5.672390000E0	-3.036157449E0	2.423027815E2	-1.285188494E1
1.710000000E2	5.705757000E0	-6.190066346E0	2.413647153E2	-2.617825931E1
1.720000000E2	5.739124000E0	-9.028492627E0	2.392436186E2	-3.801443427E1
1.730000000E2	5.772491000E0	-1.172613277E1	2.372620291E2	-4.924747170E1
1.740000000E2	5.805858000E0	-1.432045805E1	2.351725743E2	-6.003417223E1
1.750000000E2	5.839225000E0	-1.667152142E1	2.327577731E2	-6.970459300E1
1.760000000E2	5.872592000E0	-1.876487611E1	2.300185007E2	-7.814736854E1
1.770000000E2	5.905959000E0	-2.059421988E1	2.271774880E2	-8.536424886E1
1.780000000E2	5.939326000E0	-2.203983598E1	2.251274088E2	-9.113950315E1
1.790000000E2	5.972693000E0	-2.313327453E1	2.232009452E2	-9.535651585E1
1.800000000E2	6.006060000E0	-2.393415777E1	2.218400592E2	-9.846424890E1
1.810000000E2	6.039427000E0	-2.434796248E1	2.212701066E2	-1.001303559E2
1.820000000E2	6.072794000E0	-2.437197865E1	2.212692316E2	-1.002417214E2
1.830000000E2	6.106161000E0	-2.400645673E1	2.218374341E2	-9.879834531E1
1.840000000E2	6.139528000E0	-2.330665562E1	2.234166761E2	-9.624918966E1
1.850000000E2	6.172895000E0	-2.217159457E1	2.250116683E2	-9.169545550E1
1.860000000E2	6.206262000E0	-2.076682141E1	2.271713629E2	-8.614380717E1
1.870000000E2	6.239629000E0	-1.898915936E1	2.296774042E2	-7.903566727E1
1.880000000E2	6.272996000E0	-1.701102561E1	2.321904456E2	-7.103660360E1
1.890000000E2	6.306363000E0	-1.447987884E1	2.355005456E2	-6.081635558E1
1.900000000E2	6.339730000E0	-1.199467552E1	2.370305481E2	-5.035937639E1
1.910000000E2	6.373097000E0	-9.436549673E0	2.394523493E2	-3.979803185E1
1.920000000E2	6.406464000E0	-6.564840474E0	2.414400639E2	-2.778543611E1
1.930000000E2	6.439831000E0	-3.725215655E0	2.420913927E2	-1.576234021E1
1.940000000E2	6.473198000E0	-5.934001520E-1	2.427523468E2	-2.514224107E0
1.950000000E2	6.506565000E0	2.303367764E0	2.421804055E2	9.741227899E0
1.960000000E2	6.539932000E0	5.249138903E0	2.418329452E2	2.221766082E1
1.970000000E2	6.573299000E0	8.249035001E0	2.401499742E2	3.481595938E1
1.980000000E2	6.606666000E0	1.071155391E1	2.382216341E2	4.506220035E1
1.990000000E2	6.640033000E0	1.335766154E1	2.362245130E2	5.609218546E1
2.000000000E2	6.673400000E0	1.568034466E1	2.338188109E2	6.563696282E1
2.010000000E2	6.706767000E0	1.788697948E1	2.311107660E2	7.458874852E1
2.020000000E2	6.740134000E0	1.974525795E1	2.285894706E2	8.205064886E1
2.030000000E2	6.773501000E0	2.119731531E1	2.264518090E2	8.782266117E1
2.040000000E2	6.806868000E0	2.245767587E1	2.245063541E2	9.279934033E1
2.050000000E2	6.840235000E0	2.327511682E1	2.231421968E2	9.598535051E1
2.060000000E2	6.873602000E0	2.386204545E1	2.221679102E2	9.827524660E1
2.070000000E2	6.906969000E0	2.398793658E1	2.219733647E2	9.877291452E1
2.080000000E2	6.940336000E0	2.373395597E1	2.221632326E2	9.767991614E1
2.090000000E2	6.973703000E0	2.317996790E1	2.232383002E2	9.558768393E1
2.100000000E2	7.007070000E0	2.234417647E1	2.248009009E2	9.240011455E1
2.110000000E2	7.040437000E0	2.100982177E1	2.263455708E2	8.693044507E1
2.120000000E2	7.073804000E0	1.959132195E1	2.285840134E2	8.135609666E1
2.130000000E2	7.107171000E0	1.768675481E1	2.311037496E2	7.369575283E1
2.140000000E2	7.140538000E0	1.553242528E1	2.340125768E2	6.504007316E1
2.150000000E2	7.173905000E0	1.325556970E1	2.364198380E2	5.569373929E1
2.160000000E2	7.207272000E0	1.074390326E1	2.385208585E2	4.525830504E1
2.170000000E2	7.240639000E0	8.271987678E0	2.402257716E2	3.492521093E1
2.180000000E2	7.274006000E0	5.248144761E0	2.418127525E2	2.221157457E1
2.190000000E2	7.307373000E0	2.312472470E0	2.427075201E2	9.801060634E0
2.200000000E2	7.340740000E0	-5.440217620E-1	2.428108524E2	-2.305551276E0
2.210000000E2	7.374107000E0	-3.373254376E0	2.420416586E2	-1.426654365E1
2.220000000E2	7.407474000E0	-6.274313510E0	2.411121040E2	-2.650961813E1
2.230000000E2	7.440841000E0	-8.994753591E0	2.395224507E2	-3.791414706E1
2.240000000E2	7.474208000E0	-1.175666903E1	2.377648264E2	-4.948402804E1
2.250000000E2	7.507575000E0	-1.416540176E1	2.352703201E2	-5.938140112E1
2.260000000E2	7.540942000E0	-1.629036963E1	2.327856349E2	-6.802881278E1
2.270000000E2	7.574309000E0	-1.829625159E1	2.303882090E2	-7.617689461E1
2.280000000E2	7.607676000E0	-1.973944778E1	2.285091003E2	-8.199564358E1
2.290000000E2	7.641043000E0	-2.124935532E1	2.264613659E2	-8.806307535E1
2.300000000E2	7.674410000E0	-2.215426687E1	2.248505823E2	-9.155052723E1
2.310000000E2	7.707777000E0	-2.295764420E1	2.235757407E2	-9.470727503E1
2.320000000E2	7.741144000E0	-2.321036257E1	2.229852232E2	-9.561933022E1
2.330000000E2	7.774511000E0	-2.302721546E1	2.234071150E2	-9.495595784E1
2.340000000E2	7.807878000E0	-2.274258433E1	2.237496044E2	-9.379194614E1
2.350000000E2	7.841245000E0	-2.188753042E1	2.251924170E2	-9.046984630E1
2.360000000E2	7.874612000E0	-2.083304542E1	2.270577761E2	-8.640104332E1
2.370000000E2	7.907979000E0	-1.936578201E1	2.292702078E2	-8.058491331E1
2.380000000E2	7.941346000E0	-1.774467283E1	2.315712082E2	-7.410279196E1
2.390000000E2	7.974713000E0	-1.570673230E1	2.336372753E2	-6.570209888E1
2.400000000E2	8.008080000E0	-1.347365970E1	2.360425582E2	-5.655404791E1
2.410000000E2	8.041447000E0	-1.111908725E1	2.377864329E2	-4.673411292E1
2.420000000E2	8.074814000E0	-8.435125337E0	2.399574373E2	-3.558415946E1
2.430000000E2	8.108181000E0	-5.641653551E0	2.413830480E2	-2.384499800E1
2.440000000E2	8.141548000E0	-2.956661627E0	2.423887312E2	-1.251921663E1
2.450000000E2	8.174915000E0	-2.801793968E-1	2.423111145E2	-1.184923630E0
2.460000000E2	8.208282000E0	2.518262488E0	2.421540956E2	1.065000868E1
2.470000000E2	8.241649000E0	5.437688568E0	2.415010204E2	2.298885401E1
2.480000000E2	8.275016000E0	8.277493967E0	2.400113640E2	3.491759294E1
2.490000000E2	8.308383000E0	1.086122943E1	2.380958874E2	4.568297493E1
2.500000000E2	8.341750000E0	1.322651895E1	2.359225616E2	5.545035201E1
2.510000000E2	8.375117000E0	1.531250312E1	2.341461622E2	6.411006432E1
2.520000000E2	8.408484000E0	1.728563910E1	2.316452133E2	7.208576130E1
2.530000000E2	8.441851000E0	1.899517065E1	2.294895103E2	7.899793941E1
2.540000000E2	8.475218000E0	2.036041041E1	2.276762750E2	8.449301841E1
2.550000000E2	8.508585000E0	2.147983249E1	2.257656157E2	8.883965614E1
2.560000000E2	8.541952000E0	2.230519347E1	2.245537826E2	9.211999687E1
2.570000000E2	8.575319000E0	2.277373356E1	2.238612073E2	9.398184942E1
2.580000000E2	8.608686000E0	2.277644996E1	2.240386919E2	9.406885542E1
2.590000000E2	8.642053000E0	2.258750019E1	2.242092312E2	9.327191080E1
2.600000000E2	8.675420000E0	2.189774499E1	2.254259261E2	9.061033550E1
2.610000000E2	8.708787000E0	2.111954910E1	2.265507533E2	8.750747942E1
2.620000000E2	8.742154000E0	1.975474498E1	2.283639886E2	8.201240042E1
2.630000000E2	8.775521000E0	1.828232337E1	2.305280260E2	7.616096305E1
2.640000000E2	8.808888000E0	1.640347226E1	2.331208426E2	6.862654684E1
2.650000000E2	8.842255000E0	1.433128364E1	2.349981643E2	6.003694616E1
2.660000000E2	8.875622000E0	1.211091616E1	2.373871592E2	5.093870556E1
2.670000000E2	8.908989000E0	9.653668749E0	2.400578507E2	4.083407699E1
2.680000000E2	8.942356000E0	7.139136214E0	2.408073514E2	3.016119214E1
2.690000000E2	8.975723000E0	4.365345367E0	2.421323105E2	1.848375497E1
2.700000000E2	9.009090000E0	1.628097662E0	2.426246168E2	6.896195979E0
2.710000000E2	9.042457000E0	-1.263948286E0	2.426950313E2	-5.354735396E0
2.720000000E2	9.075824000E0	-4.079529489E0	2.421014187E2	-1.726710580E1
2.730000000E2	9.109191000E0	-6.630806660E0	2.409336571E2	-2.800826235E1
2.740000000E2	9.142558000E0	-9.250709027E0	2.394306083E2	-3.899679222E1
2.750000000E2	9.175925000E0	-1.167953406E1	2.377674454E2	-4.915070499E1
2.760000000E2	9.209292000E0	-1.381682298E1	2.353975840E2	-5.789248397E1
2.770000000E2	9.242659000E0	-1.588761136E1	2.334739181E2	-6.645221977E1
2.780000000E2	9.276026000E0	-1.762432160E1	2.313852691E2	-7.350785045E1
2.790000000E2	9.309393000E0	-1.912203635E1	2.293049545E2	-7.950274039E1
2.800000000E2	9.342760000E0	-2.037730626E1	2.273213693E2	-8.443758413E1
2.810000000E2	9.376127000E0	-2.120564513E1	2.264987270E2	-8.787874074E1
2.820000000E2	9.409494000E0	-2.177454503E1	2.255090180E2	-9.008097742E1
2.830000000E2	9.442861000E0	-2.197568080E1	2.249730914E2	-9.078397072E1
2.840000000E2	9.476228000E0	-2.179397155E1	2.255083235E2	-9.016937248E1
2.850000000E2	9.509595000E0	-2.143762141E1	2.260498063E2	-8.875921869E1
2.860000000E2	9.542962000E0	-2.063416854E1	2.270478497E2	-8.549624127E1
2.870000000E2	9.576329000E0	-1.954528289E1	2.284085023E2	-8.108690617E1
2.880000000E2	9.609696000E0	-1.820451726E1	2.304832606E2	-7.579917672E1
2.890000000E2	9.643063000E0	-1.640349185E1	2.329268789E2	-6.856953405E1
2.900000000E2	9.676430000E0	-1.430867922E1	2.352925202E2	-6.001327092E1
2.910000000E2	9.709797000E0	-1.223394053E1	2.373045812E2	-5.145422966E1
2.920000000E2	9.743164000E0	-9.862314806E0	2.391603191E2	-4.157808159E1
2.930000000E2	9.776531000E0	-7.421955760E0	2.405741444E2	-3.133887383E1
2.940000000E2	9.809898000E0	-4.773512158E0	2.416618489E2	-2.018040873E1
2.950000000E2	9.843265000E0	-2.090285257E0	2.425842014E2	-8.853972624E0
2.960000000E2	9.876632000E0	4.866010122E-1	2.427533033E2	2.061702348E0
2.970000000E2	9.909999000E0	3.303241627E0	2.422636160E2	1.398258439E1
2.980000000E2	9.943366000E0	5.891951367E0	2.413494180E2	2.490677100E1
2.990000000E2	9.976733000E0	8.419720292E0	2.398492857E2	3.550221776E1
3.000000000E2	1.001010000E1	1.076098135E1	2.385932530E2	4.534572344E1
3.010000000E2	1.004346700E1	1.311755989E1	2.365032579E2	5.511244577E1
3.020000000E2	1.007683400E1	1.500083072E1	2.346475414E2	6.287726562E1
3.030000000E2	1.011020100E1	1.682686372E1	2.321679028E2	7.021441621E1
3.040000000E2	1.014356800E1	1.840518105E1	2.304325854E2	7.667786233E1
3.050000000E2	1.017693500E1	1.964124015E1	2.287847957E2	8.165220269E1
3.060000000E2	1.021030200E1	2.060239202E1	2.275253174E2	8.553198547E1
3.070000000E2	1.024366900E1	2.131468557E1	2.263564852E2	8.831954948E1
3.080000000E2	1.027703600E1	2.158424468E1	2.257689508E2	8.931644451E1
3.090000000E2	1.031040300E1	2.159715840E1	2.258689521E2	8.941488666E1
3.100000000E2	1.034377000E1	2.121042964E1	2.265518103E2	8.792110331E1
3.110000000E2	1.037713700E1	2.061079709E1	2.274260956E2	8.553276507E1
3.120000000E2	1.041050400E1	1.965733162E1	2.285863522E2	8.165376189E1
3.130000000E2	1.044387100E1	1.838251073E1	2.307302506E2	7.667552353E1
3.140000000E2	1.047723800E1	1.686608735E1	2.325671286E2	7.050896304E1
3.150000000E2	1.051060500E1	1.501497782E1	2.346907574E2	6.295095935E1
3.160000000E2	1.054397200E1	1.310236873E1	2.360852947E2	5.494905796E1
3.170000000E2	1.057733900E1	1.078792699E1	2.384272462E2	4.543036368E1
3.180000000E2	1.061070600E1	8.488353896E0	2.401018969E2	3.583357658E1
3.190000000E2	1.064407300E1	5.944045256E0	2.416013745E2	2.515479906E1
3.200000000E2	1.067744000E1	3.360830568E0	2.423489110E2	1.423192193E1
3.210000000E2	1.071080700E1	7.225684462E-1	2.427611602E2	3.061671482E0
3.220000000E2	1.074417400E1	-1.816398655E0	2.423433755E2	-7.685377743E0
3.230000000E2	1.077754100E1	-4.491611843E0	2.420876691E2	-1.901705178E1
3.240000000E2	1.081090800E1	-7.021917115E0	2.409205623E2	-2.967487757E1
3.250000000E2	1.084427500E1	-9.350980933E0	2.393440039E2	-3.941279128E1
3.260000000E2	1.087764200E1	-1.155886719E1	2.377687815E2	-4.862906035E1
3.270000000E2	1.091100900E1	-1.371630131E1	2.357539424E2	-5.754168186E1
3.280000000E2	1.094437600E1	-1.561489918E1	2.336597371E2	-6.530447303E1
3.290000000E2	1.097774300E1	-1.715274961E1	2.315780334E2	-7.147615310E1
3.300000000E2	1.101111000E1	-1.848886629E1	2.303851421E2	-7.703601305E1
3.310000000E2	1.104447700E1	-1.947920543E1	2.284989809E2	-8.082241552E1
3.320000000E2	1.107784400E1	-2.025782146E1	2.275900271E2	-8.399769241E1
3.330000000E2	1.111121100E1	-2.074655192E1	2.268675869E2	-8.593682751E1
3.340000000E2	1.114457800E1	-2.089575679E1	2.269504257E2	-8.664468254E1
3.350000000E2	1.117794500E1	-2.058582212E1	2.274021245E2	-8.541062433E1
3.360000000E2	1.121131200E1	-2.023817666E1	2.275907217E2	-8.390929735E1
3.370000000E2	1.124467900E1	-1.922044559E1	2.295659725E2	-8.003519436E1
3.380000000E2	1.127804600E1	-1.827123295E1	2.306572726E2	-7.615414603E1
3.390000000E2	1.131141300E1	-1.672970654E1	2.328273714E2	-6.998316050E1
3.400000000E2	1.134478000E1	-1.505806888E1	2.342081653E2	-6.301036862E1
3.410000000E2	1.137814700E1	-1.301900530E1	2.366601181E2	-5.471998521E1
3.420000000E2	1.141151400E1	-1.097766243E1	2.383736767E2	-4.623871154E1
3.430000000E2	1.144488100E1	-8.774755955E0	2.396963144E2	-3.699881817E1
3.440000000E2	1.147824800E1	-6.470068331E0	2.411055566E2	-2.734292574E1
3.450000000E2	1.151161500E1	-3.923636498E0	2.420233259E2	-1.659980496E1
3.460000000E2	1.154498200E1	-1.303281252E0	2.426937218E2	-5.521396919E0
3.470000000E2	1.157834900E1	1.352217144E0	2.426987811E2	5.728910581E0
3.480000000E2	1.161171600E1	3.656497823E0	2.422754013E2	1.548253809E1
3.490000000E2	1.164508300E1	6.265583747E0	2.412785273E2	2.649071020E1
3.500000000E2	1.167845000E1	8.769604811E0	2.398610710E2	3.700217146E1
3.510000000E2	1.171181700E1	1.086122686E1	2.385131959E2	4.576303198E1
3.520000000E2	1.174518400E1	1.278768815E1	2.365754581E2	5.369516809E1
3.530000000E2	1.177855100E1	1.476808463E1	2.347230153E2	6.187664174E1
3.540000000E2	1.181191800E1	1.639232878E1	2.327748016E2	6.847548567E1
3.550000000E2	1.184528500E1	1.776121376E1	2.307340907E2	7.390835368E1
3.560000000E2	1.187865200E1	1.890700718E1	2.294374641E2	7.858535217E1
3.570000000E2	1.191201900E1	1.971788977E1	2.281290521E2	8.176239696E1
3.580000000E2	1.194538600E1	2.022499268E1	2.278127523E2	8.393161572E1
3.590000000E2	1.197875300E1	2.044379396E1	2.274026459E2	8.476819703E1
3.600000000E2	1.201212000E1	2.039041017E1	2.278186450E2	8.468159257E1
3.610000000E2	1.204548700E1	1.990737167E1	2.283029158E2	8.267772585E1
3.620000000E2	1.207885400E1	1.922877745E1	2.293652639E2	8.000262985E1
3.630000000E2	1.211222100E1	1.817835175E1	2.306651643E2	7.574228517E1
3.640000000E2	1.214558800E1	1.694753708E1	2.323764805E2	7.081202069E1
3.650000000E2	1.217895500E1	1.549219787E1	2.340799399E2	6.488178707E1
3.660000000E2	1.221232200E1	1.368984312E1	2.358549446E2	5.745094502E1
3.670000000E2	1.224568900E1	1.174830251E1	2.377086969E2	4.943613289E1
3.680000000E2	1.227905600E1	9.577612273E0	2.395545924E2	4.042135163E1
3.690000000E2	1.231242300E1	7.291500115E0	2.403119500E2	3.074843592E1
3.700000000E2	1.234579000E1	4.860250092E0	2.418986867E2	2.056898823E1
3.710000000E2	1.237915700E1	2.216690015E0	2.427275898E2	9.395464073E0
3.730000000E2	1.244589100E1	-2.527007591E0	2.420698125E2	-1.068332092E1
3.740000000E2	1.247925800E1	-5.010598647E0	2.415706613E2	-2.117972312E1
3.750000000E2	1.251262500E1	-7.482963016E0	2.404888495E2	-3.158821137E1
3.760000000E2	1.254599200E1	-9.571006108E0	2.391701402E2	-4.032812017E1
3.770000000E2	1.257935900E1	-1.166024387E1	2.377681001E2	-4.906737423E1
3.780000000E2	1.261272600E1	-1.359306812E1	2.359552990E2	-5.705337773E1
3.790000000E2	1.264609300E1	-1.534428545E1	2.339823837E2	-6.420476414E1
3.800000000E2	1.267946000E1	-1.676044521E1	2.325199289E2	-7.002678682E1
3.810000000E2	1.271282700E1	-1.780559122E1	2.312365756E2	-7.426683452E1
3.820000000E2	1.274619400E1	-1.875078986E1	2.302891644E2	-7.817617814E1
3.830000000E2	1.277956100E1	-1.956576430E1	2.285983238E2	-8.124632147E1
3.840000000E2	1.281292800E1	-1.967078670E1	2.286777261E2	-8.174696078E1
3.850000000E2	1.284629500E1	-1.976355904E1	2.286744524E2	-8.216361459E1
3.860000000E2	1.287966200E1	-1.953429599E1	2.287656400E2	-8.116430019E1
3.870000000E2	1.291302900E1	-1.882525242E1	2.300372079E2	-7.842420620E1
3.880000000E2	1.294639600E1	-1.785487051E1	2.310686046E2	-7.443218656E1
3.890000000E2	1.297976300E1	-1.674940875E1	2.326865904E2	-7.002809630E1
3.900000000E2	1.301313000E1	-1.535823898E1	2.340650597E2	-6.428874964E1
3.910000000E2	1.304649700E1	-1.360649835E1	2.357053067E2	-5.705141351E1
3.920000000E2	1.307986400E1	-1.182235357E1	2.371802016E2	-4.964610637E1
3.930000000E2	1.311323100E1	-9.629306401E0	2.391681760E2	-4.057811246E1
3.940000000E2	1.314659800E1	-7.568413429E0	2.402362382E2	-3.191957019E1
3.950000000E2	1.317996500E1	-5.126737045E0	2.416500636E2	-2.168036243E1
3.960000000E2	1.321333200E1	-2.820702070E0	2.422266529E2	-1.193459182E1
3.970000000E2	1.324669900E1	-5.165868334E-1	2.424699192E2	-2.186202247E0
3.980000000E2	1.328006600E1	1.904071327E0	2.425504524E2	8.063481377E0
3.990000000E2	1.331343300E1	4.471727501E0	2.417189304E2	1.890368249E1
4.000000000E2	1.334680000E1	6.824394000E0	2.408802063E2	2.882724522E1
4.010000000E2	1.338016700E1	8.905485380E0	2.398656542E2	3.758548678E1
4.020000000E2	1.341353400E1	1.104637037E1	2.382690963E2	4.651497306E1
4.030000000E2	1.344690100E1	1.288798303E1	2.364954011E2	5.411247664E1
4.040000000E2	1.348026800E1	1.452990105E1	2.348818199E2	6.087536312E1
4.050000000E2	1.351363500E1	1.602049308E1	2.326783760E2	6.680952519E1
4.060000000E2	1.354700200E1	1.725749307E1	2.317190008E2	7.198388928E1
4.070000000E2	1.358036900E1	1.822820941E1	2.304998122E2	7.591025617E1
4.080000000E2	1.361373600E1	1.883175458E1	2.296854921E2	7.833339566E1
4.090000000E2	1.364710300E1	1.929375699E1	2.287826033E2	8.009054380E1
4.100000000E2	1.368047000E1	1.942855345E1	2.289545028E2	8.075588041E1
4.110000000E2	1.371383700E1	1.905546773E1	2.294427020E2	7.925199826E1
4.120000000E2	1.374720400E1	1.865155198E1	2.298462610E2	7.758210933E1
4.130000000E2	1.378057100E1	1.778015414E1	2.309853925E2	7.407305098E1
4.140000000E2	1.381393800E1	1.710551284E1	2.329733707E2	7.169650557E1
4.150000000E2	1.384730500E1	1.555166201E1	2.337479263E2	6.505106756E1
4.160000000E2	1.388067200E1	1.395218060E1	2.356134640E2	5.853620914E1
4.170000000E2	1.391403900E1	1.217278484E1	2.373057927E2	5.118935258E1
4.180000000E2	1.394740600E1	1.024045764E1	2.389928835E2	4.317584994E1
4.190000000E2	1.398077300E1	8.210215889E0	2.402593921E2	3.466563644E1
4.200000000E2	1.401414000E1	5.926693795E0	2.415173890E2	2.507212304E1
4.210000000E2	1.404750700E1	3.698575283E0	2.421100493E2	1.565050909E1
4.220000000E2	1.408087400E1	1.453114125E0	2.423687318E2	6.148183353E0
4.230000000E2	1.411424100E1	-9.295908378E-1	2.427061619E2	-3.938112456E0
4.240000000E2	1.414760800E1	-3.291653060E0	2.422942699E2	-1.393518483E1
4.250000000E2	1.418097500E1	-5.655898858E0	2.416323856E2	-2.393029298E1
4.260000000E2	1.421434200E1	-7.961643921E0	2.401398126E2	-3.358553067E1
4.270000000E2	1.424770900E1	-9.739497252E0	2.393309090E2	-4.107940651E1
4.280000000E2	1.428107600E1	-1.171426596E1	2.378494667E2	-4.931802126E1
4.290000000E2	1.431444300E1	-1.358285161E1	2.357892922E2	-5.696873749E1
4.300000000E2	1.434781000E1	-1.494780988E1	2.345781391E2	-6.262606287E1
4.310000000E2	1.438117700E1	-1.621503357E1	2.333702598E2	-6.786673444E1
4.320000000E2	1.441454400E1	-1.728788376E1	2.316702527E2	-7.210350843E1
4.330000000E2	1.444791100E1	-1.792991013E1	2.310659857E2	-7.476550960E1
4.340000000E2	1.448127800E1	-1.843989234E1	2.304663018E2	-7.684419544E1
4.350000000E2	1.451464500E1	-1.862049953E1	2.305430851E2	-7.767815779E1
4.360000000E2	1.454801200E1	-1.845812003E1	2.302163095E2	-7.684223122E1
4.370000000E2	1.458137900E1	-1.818456269E1	2.306414750E2	-7.576220503E1
4.380000000E2	1.461474600E1	-1.733865665E1	2.317516193E2	-7.235415546E1
4.390000000E2	1.464811300E1	-1.643901087E1	2.331130653E2	-6.878140859E1
4.400000000E2	1.468148000E1	-1.532912636E1	2.342323760E2	-6.420672837E1
4.410000000E2	1.471484700E1	-1.384545388E1	2.355307883E2	-5.805007316E1
4.420000000E2	1.474821400E1	-1.212312348E1	2.373363873E2	-5.098070803E1
4.430000000E2	1.478158100E1	-1.032738339E1	2.391446053E2	-4.357801986E1
4.440000000E2	1.481494800E1	-8.273771023E0	2.401293367E2	-3.491882285E1
4.450000000E2	1.484831500E1	-6.285889893E0	2.414447723E2	-2.659556786E1
